,Riboseq_control_1,Riboseq_control_2,RNAseq_control_1,RNAseq_control_2,RNAseq_control_3,Riboseq_sample_1,Riboseq_sample_2,RNAseq_sample_1,RNAseq_sample_2,RNAseq_sample_3
ACOT2,3.29024645920127,16.8607473994639,52.8015265610044,51.0605760096481,53.05599208755,12.3938731576594,12.9435542614449,40.0415133094744,45.5391307992573,61.6916026292793
ACOT7,22.3736759225687,20.6075801549003,50.7353798694869,58.9850577915262,51.0725905141836,24.0991978065599,40.7584261849755,40.4924312521486,43.30864276011,63.8948741517536
ACOT8,0,0,15.9935058713767,20.4092785514406,17.8506141602972,2.75419403503541,7.16026405952272,13.8882726343672,10.5018811843185,14.0589706672167
ACOT9,0,5.62024913315463,49.2814247902708,38.5010199779924,52.0642913008668,5.50838807007083,9.36342223168356,48.8795049858899,45.6320678008884,52.8785165393823
ACOX1,6.58049291840255,1.87341637771821,44.9195595526226,39.7719274335766,51.2378739786308,8.26258210510624,6.60947451648251,71.7861364737423,76.5800893440571,73.8620548486609
ACOX3,0,2.49788850362428,7.80544305684413,6.65357432629383,4.95850393341589,0,0,8.20670655667155,9.10782615985146,7.76390917443311
ACOXL,0,5.62024913315463,16.6822214352159,16.3722783984084,10.7434251890678,4.81983956131197,3.30473725824126,13.3471711031581,9.38663716474487,13.0097937517528
ACP1,3.29024645920127,17.48521952537,119.989556011094,104.812485454651,140.986795173458,18.590809736489,27.5394771520105,150.786960030273,161.989193843072,142.163472045363
ACP2,6.58049291840255,3.12236062953035,11.7846885368039,17.1946302814335,14.7102283358005,6.19693657882968,0,11.9944172751353,13.6617392397772,19.9343613938147
ACP6,1.97414787552076,0,63.438355824743,56.0694465698918,37.8499133584079,0.688548508758853,8.81263268864335,38.6887594814516,41.264028724225,28.8523651752582
ACSF2,3.94829575104153,1.87341637771821,31.5278680335273,34.389260562867,26.6106377759986,8.26258210510624,9.91421177472377,27.9569124458042,32.0632655627424,23.9212336725777
ACSF3,5.26439433472204,1.87341637771821,36.501924883477,36.1834828531035,28.4287558849178,4.81983956131197,3.30473725824126,24.8906704356192,22.8625024012598,27.9081059513406
ACSL1,7.2385422102428,9.99155401449712,45.2256553587734,35.6601680184512,48.5933385474757,11.7053246489005,6.60947451648251,42.6568373769851,46.8402488220932,50.150656559176
ACSL3,16.4512322960064,23.7299407844307,105.143909412783,91.1315404915975,170.407251845059,37.8701679817369,48.7448745590585,143.48208935895,165.520799905056,151.710981976085
ACSL4,3.29024645920127,0.62447212590607,69.1011282385319,60.3307245092036,130.573936913285,18.2465354821096,10.465001317764,76.5658666660895,78.4388293766799,93.9013339340221
ACSL6,0,0,3.0609580615075,1.71946302814335,3.63623621783832,4.13129105255312,0,6.67358555157906,6.13384210765506,3.2524484379382
ACSM3,0,0,3.52010177073363,3.96224089093902,5.12378739786308,0,3.85552680128147,3.15642559871983,3.43866906035208,3.35736612948459
ACSS1,3.29024645920127,0,26.5538111835776,27.287130664014,26.2800708471042,2.06564552627656,1.65236862912063,20.2913074203417,20.3532033572191,23.6064805979385
ACSS2,0,0,10.6368292637386,11.2886485760715,17.0241968380612,0,6.60947451648251,9.64964397322918,10.5948181859497,13.0097937517528
ACTA2,3.6192711051214,0.62447212590607,17.8300807082812,20.185000765161,11.2392755824093,18.590809736489,13.7697385760052,15.5115772279946,13.1041172299904,16.4720775727838
ACTB,78.3078657289903,63.3839207794661,754.602686113137,842.088328217682,1059.30172364208,230.663750434216,441.182423975208,688.010596932387,774.722845597161,1162.59294002559
ACTBL2,0,1.24894425181214,3.97924547995975,3.4389260562867,2.31396850226075,0,0,3.9680778955335,2.60223604567184,1.25901229855672
ACTG1,177.344284150949,167.046293679874,1431.15094165783,1483.07424140468,1755.14510896478,422.768784377936,789.55680994814,1149.75057023083,1289.03621262387,1651.92905339796
ACTG1P20,7.2385422102428,14.9873310217457,16.8352693382913,14.5780561081719,26.4453543115514,24.7877463153187,30.8442144102517,17.9465341184356,14.4052352528263,21.9277975331962
ACTG1P4,2.63219716736102,0,2.83138620689444,2.84085195954118,5.61963779120467,3.44274254379427,11.5665804038444,1.98403894776675,1.67286602936047,3.2524484379382
ACTL6A,5.92244362656229,4.37130488134249,84.1763466914563,87.2440588627516,60.8243149165682,8.26258210510624,15.9728967481661,73.5898082444394,78.531766378311,78.5833509682487
ACTN1,14.4770844204856,23.1054686585246,75.9882838769238,83.2070587097194,97.8478109527402,50.9525896481552,50.1218484166591,66.1045703960466,80.2975694093026,94.5308400833004
ACTN2,9.87073937760382,1.24894425181214,24.5641884435977,20.0354822409747,17.3547637669556,0,0,24.4397524929449,24.2565574257268,15.5278183488662
ACTN4,81.9271368341117,93.6708188859105,561.762328238165,557.853613739377,348.913393448031,194.170679469997,148.437781849336,397.889992615768,385.502682765958,577.362056579803
ACTR10,1.97414787552076,5.62024913315463,22.4980417520801,22.6520564142363,34.0483936761224,13.7709701751771,18.7268444633671,32.1955411069422,26.5799824665053,41.2326527777326
ACTR1A,7.2385422102428,13.7383867699335,90.2217388629337,86.7207440280993,108.260669212914,4.81983956131197,26.4378980659301,73.4996246559045,78.0670813701553,87.5013547496921
ACTR1B,0,5.62024913315463,67.5706492077781,71.2455767748092,64.4605511344065,12.3938731576594,19.8284235494475,68.1787929323482,59.572618045559,54.0326111463926
ACTR2,39.4829575104153,43.4008127504719,441.46667642092,423.660738282102,644.109660950724,103.970824822587,90.8802746016346,707.58043564445,701.674362315087,780.167954338981
ACTR3,15.1351337123259,33.0970226730217,92.823553215215,87.8421329594971,150.90380304029,66.4449310952294,64.9931660787447,106.326450882591,118.773488084593,141.638883587631
ACTR3-AS1,0,3.12236062953035,3.13748201304519,2.09325933860929,4.2973700756271,0,1.10157908608042,2.52514047897586,4.08922807177004,0.944259223917541
ACTR3B,0,2.49788850362428,13.9273591798591,14.1295005356127,14.8755118002477,0,1.10157908608042,13.0766203375536,13.568802238146,16.0524068065982
ACTR3C,0,0,6.04539217147732,5.23314834652323,2.80981889560234,0,0,6.76376914011391,5.57622009786824,3.67211920412377
ACTR5,0,0,7.95849095991951,9.12062997536906,7.93360629346542,0,0,9.19872603055492,7.34202312885985,12.79995836866
ACTR6,1.97414787552076,1.87341637771821,48.745757129507,35.6601680184512,54.2129763386804,2.75419403503541,30.2934248672115,58.8898833132585,58.4573740259854,57.4948949674236
ACTR8,7.89659150208306,5.62024913315463,42.0116493941905,36.9310754740354,37.5193464295135,12.3938731576594,2.20315817216084,36.8850877107545,34.7584386100454,40.2883935538151
ACTRT3,0,0,1.30090717614069,2.24277786279567,1.81811810891916,0,0,3.15642559871983,3.25279505708981,3.46228382103098
ACVR1,1.97414787552076,0,28.2373381174067,28.9318344300642,28.594039349365,8.95113061386509,7.98644837408304,28.1372796228739,23.2342504077843,29.2720359414438
ACVR1B,3.94829575104153,6.86919338496677,158.251531779938,145.481524033346,119.004094401981,9.63967912262395,9.91421177472377,156.558709696503,152.602556678327,147.933945080415
ACVR1C,0,0,7.19325144454263,9.41966702374182,14.5449448713533,0,0,16.1428623477385,14.869920260982,12.5901229855672
ACVR2A,1.97414787552076,2.49788850362428,18.136176514432,17.9422229023654,23.3049684870547,2.06564552627656,0,21.9146120139691,21.2825733735304,18.4655137121652
ACVR2B,3.94829575104153,7.49366551087284,112.872828518089,108.77472634559,121.318062904242,0,13.218949032965,151.057510795877,179.647224152988,132.720879806188
ACVR2B-AS1,0,0,4.2853412861105,4.33603720140497,7.60303936457103,0,3.85552680128147,2.79569124458042,5.39034609460596,3.77703689567016
ACVRL1,0,0,4.43838918918588,3.51368531837989,5.61963779120467,0,0,8.2968901452064,5.11153508971255,4.93113150268049
ACYP1,1.31609858368051,1.24894425181214,29.8443410996982,28.7075566437846,22.6438346292659,2.06564552627656,1.10157908608042,28.678381154083,29.6469035203328,30.4261305484541
ACYP2,5.92244362656229,0,10.4072574091255,10.7653337414192,10.7434251890678,0.688548508758853,4.40631634432168,10.8220306241823,8.17845614354008,8.70816839835065
ADA,0,0,9.94811369989939,11.8867226728171,10.4128582601734,3.44274254379427,8.81263268864335,8.56744091081096,10.130133177794,8.81308608989704
ADAL,0,0,9.79506579682401,11.2886485760715,21.1562834492411,0,2.75394771520105,14.6097413426461,13.0111802283592,19.9343613938147
ADAM10,2.63219716736102,20.6075801549003,103.383858527416,90.6829849190383,134.540740060018,21.3450037715245,26.4378980659301,115.074258970471,131.134109301535,121.809439885363
ADAM11,0.658049291840255,0,66.4227899347128,64.3677246622358,72.0635904989776,2.06564552627656,6.0586849734423,58.4389653705842,67.1005151776811,64.5243803010319
ADAM12,0,0,14.5395507921606,18.5402969991109,17.5200472314028,0,0,14.0686398114369,15.8922272789245,12.0655345278352
ADAM15,6.58049291840255,1.87341637771821,80.579720969185,91.729614588343,73.2205747501079,12.3938731576594,3.30473725824126,56.6352935998872,57.9926890178297,45.0096896734028
ADAM17,25.6639223817699,39.3417439320824,37.955879962693,35.8844458047307,44.9571023296374,6.19693657882968,20.3792130924878,55.6432741260038,50.9294768938632,41.5474058523718
ADAM19,0,5.62024913315463,15.916981919839,16.1480006121288,15.2060787291421,0,0,16.5035967018779,18.3085893213341,18.3605960206188
ADAM21,0,0,3.673149673809,3.06512974582075,2.64453543115514,0,2.75394771520105,2.61532406751071,3.81041706687663,2.09835383092787
ADAM22,2.63219716736102,0,44.2308439887834,42.313742344745,46.7752204385565,2.06564552627656,2.20315817216084,62.7677776202571,61.8960430863374,41.862158927011
ADAM23,1.31609858368051,7.49366551087284,33.5174907735072,31.8474456516985,40.4944487895631,11.0167761401417,5.7832902019222,41.9353686687063,40.613469712807,42.7015004593821
ADAM8,0,0,7.11672749300495,5.38266687070961,1.98340157336636,0,0,5.05028095795172,5.4832830962371,3.35736612948459
ADAM9,11.1868379612843,8.74260976268498,68.9480803354565,58.0131873843147,86.4432519058836,18.590809736489,10.465001317764,77.7382533170426,81.0410654223517,79.5276101921662
ADAMTS1,124.371316157808,168.607473994639,1222.39360186302,1175.88843346377,1189.37981016202,235.139315741148,509.204932540674,929.522247028721,953.719510738731,547.880185255266
ADAMTS10,0,0.312236062953035,3.0609580615075,4.18651867721859,3.47095275339112,0,0,5.59138248916083,4.46097607829459,3.2524484379382
ADAMTS13,0,0,18.9014160298088,19.0636118337632,11.9004094401981,0,0,14.6097413426461,11.4312512006299,11.3311106870105
ADAMTS15,0,6.2447212590607,11.7081645852662,8.8963521890895,10.082291331279,3.44274254379427,0,8.56744091081096,9.75838517126942,15.1081475826806
ADAMTS16,0,0,6.42801192916576,7.17688916094615,10.908708653515,0,1.65236862912063,5.50119890062598,4.27510207503232,9.12783916453623
ADAMTS17,0,9.99155401449712,23.033709412844,26.1657417326162,22.4785511648187,2.75419403503541,9.91421177472377,24.9808540241541,17.565093308285,25.9146698119592
ADAMTS18,0,0,2.21919459459294,1.86898155232973,4.2973700756271,0,0,6.76376914011391,3.90335406850777,2.09835383092787
ADAMTS19,0,2.81012456657732,13.9273591798591,14.8023338944514,15.5366456580364,0,0,15.3312100509249,16.0781012821868,12.79995836866
ADAMTS2,4.60634504288178,0,25.3294279589746,22.8015749384227,23.3049684870547,7.57403359634739,11.0157908608042,24.8906704356192,21.3755103751616,14.7933945080415
ADAMTS20,0,1.24894425181214,5.50972451071351,5.60694465698918,4.2973700756271,2.75419403503541,0,8.20670655667155,8.4572671484335,4.19670766185574
ADAMTS3,0,0,10.5603053122009,9.79346333420777,10.908708653515,0,0,13.6177218687627,14.219361249564,11.0163576123713
ADAMTS5,3.29024645920127,3.12236062953035,26.8599069897283,24.1472416561001,44.626535400743,3.44274254379427,12.6681594899248,18.1269012955053,15.5204792723999,11.4360283785569
ADAMTS6,0,0,5.12710475302507,4.70983351187091,5.61963779120467,0,0,11.7238665095308,6.69146411744189,6.92456764206196
ADAMTS7,5.26439433472204,6.86919338496677,17.5239849021305,16.3722783984084,14.7102283358005,7.57403359634739,1.10157908608042,14.9704756967855,20.8178883653748,13.7442175925775
ADAMTS8,0,0,13.1621196644823,15.6994450395697,11.9004094401981,6.88548508758853,6.0586849734423,11.002397801252,12.7323692234658,9.44259223917541
ADAMTS9,6.58049291840255,0.62447212590607,8.80025442683407,9.12062997536906,11.4045590468565,0,0,9.01835885348522,10.8736291908431,10.4917691546393
ADAMTSL3,0,0.312236062953035,4.43838918918588,3.21464827000713,4.62793700452149,0,0,4.50917942674261,4.08922807177004,4.40654304494852
ADAMTSL4,0,0,4.74448499533663,4.1117594151254,1.98340157336636,0,0,2.34477330190616,3.71748006524549,3.04261305484541
ADAP1,1.31609858368051,1.24894425181214,7.88196700838182,8.29827809234399,6.61133857788785,0,1.65236862912063,6.4030347859745,6.31971611091734,6.2950614927836
ADAP2,0.658049291840255,0.62447212590607,11.8612124883416,14.8023338944514,12.7268267624341,0.688548508758853,3.30473725824126,15.7821279935991,13.568802238146,12.5901229855672
ADAR,23.0317252144089,23.1054686585246,306.325378005363,278.627769821316,332.715613932206,32.3617799116661,48.7448745590585,320.512473652865,307.063853389278,339.933320610315
ADARB1,19.7414787552076,4.99577700724856,52.6484786579291,53.2285946103506,41.4861495762463,0.688548508758853,11.5665804038444,60.9641058495601,50.0001068775519,47.5277142705162
ADAT1,5.26439433472204,3.12236062953035,33.4409668219695,32.445519748444,34.0483936761224,11.0167761401417,2.75394771520105,31.0231544559891,24.4424314289891,33.0490728371139
ADAT2,3.94829575104153,3.12236062953035,79.355337744582,71.7688916094615,86.773818834778,4.81983956131197,5.5078954304021,95.8651546125479,102.788323804038,70.2948533360836
ADAT3,0,2.49788850362428,18.2127004659696,20.1102415030679,14.8755118002477,6.88548508758853,3.30473725824126,12.4453352178096,8.17845614354008,9.75734531381459
ADCK1,0,0,7.49934725069338,6.95261137466658,8.09888975791262,0,1.65236862912063,4.50917942674261,5.29740909297483,5.45571996041246
ADCK2,3.94829575104153,12.4894425181214,65.2749306616475,70.5727434159705,66.4439527077729,17.9022612277302,19.2776340064073,43.3783060852639,55.5763269754201,49.4162327183513
ADCK5,1.31609858368051,0,10.1011616029748,9.64394481002139,5.95020472009907,4.81983956131197,7.71105360256293,6.76376914011391,4.92566108645028,7.23932071670114
ADCY1,5.59341898064216,0,88.4616879775668,81.4128364194829,80.1624802568902,3.78701679817369,0.275394771520105,97.1277248520358,119.702858100905,102.924255407012
ADCY10P1,0,0,3.97924547995975,3.06512974582075,1.81811810891916,0,0,4.86991378088202,4.83272408481914,2.20327152247426
ADCY3,7.89659150208306,6.2447212590607,98.94546933823,106.90574479326,96.6908267016098,31.6732314029073,25.8871085228899,76.1149487234152,74.5354753081721,61.062096480001
ADCY5,0,0,2.90791015843213,2.766092697448,5.61963779120467,0,0,4.96009736941687,6.41265311254847,4.30162535340213
ADCY6,19.0834294633674,4.37130488134249,99.8637567566823,95.1685406446297,72.7247243567663,13.0824216664182,14.3205281190454,108.490857007427,107.06342587907,91.488227028455
ADCY7,3.94829575104153,1.87341637771821,29.385197390472,31.6979271275122,22.1479842359243,4.81983956131197,4.95710588736189,20.5618581859463,22.1190063882107,24.7605752049488
ADCY9,11.1868379612843,8.74260976268498,98.4098016774662,102.793985378135,82.3111652947037,8.95113061386509,13.7697385760052,68.4493436979528,68.8663182086728,60.4325903307226
ADD1,11.5158626072045,8.74260976268498,102.695142963577,97.261799983239,102.641031421709,47.5098471043609,33.5981621254528,84.5020224571565,78.4388293766799,110.268493815259
ADD2,9.87073937760382,7.49366551087284,141.110166635496,137.557042251468,110.574637715174,8.95113061386509,17.6252653772867,120.846008636702,114.126638003037,104.917691546393
ADD3,19.0834294633674,9.99155401449712,114.020687791155,99.8783741565006,185.282763645307,23.410649297801,9.36342223168356,147.810901608623,142.844171507058,136.288081318765
ADGRA2,0.658049291840255,0.62447212590607,9.71854184528632,11.8867226728171,13.7185275491173,0.688548508758853,5.5078954304021,8.92817526495037,14.0334872463017,11.7507814531961
ADGRA3,2.30317252144089,4.99577700724856,63.2087839701299,76.8525214317984,77.6832282901822,7.57403359634739,0,84.0511045144822,80.7622544174583,79.8423632668054
ADGRB1,0,4.37130488134249,9.2593981360602,14.2790190597991,8.09888975791262,3.44274254379427,3.30473725824126,9.37909320762463,6.69146411744189,7.76390917443311
ADGRB2,0.329024645920127,2.49788850362428,19.6666555451857,19.4374081442292,13.8838110135645,5.1641138156914,0.55078954304021,22.0047956025039,26.9517304730298,17.1015837220621
ADGRE2,0,0,4.51491314072357,6.05550022954831,3.47095275339112,1.37709701751771,0,7.03431990571847,8.27139314517122,4.30162535340213
ADGRE5,12.5029365449648,18.7341637771821,59.8417301024717,66.1619469524723,51.0725905141836,22.7221007890422,26.4378980659301,51.5850126419354,47.5837448351423,47.6326319620626
ADGRF4,0,0,1.91309878844219,1.86898155232973,1.48755118002477,0,0,3.42697636432438,3.43866906035208,4.93113150268049
ADGRG2,0.658049291840255,0,8.87677837837176,5.83122244326875,17.3547637669556,0.688548508758853,1.10157908608042,12.6257023948793,14.219361249564,11.5409460701033
ADGRG6,3.94829575104153,18.109691651276,68.8715563839188,62.2744653236265,113.880307004118,8.95113061386509,14.8713176620857,96.6768069093615,103.067134808931,67.1473225896918
ADGRL1,4.60634504288178,6.86919338496677,168.505741285988,172.170580600614,136.524141633384,3.44274254379427,17.0744758342465,152.22989744683,173.327508042071,123.697958333198
ADGRL2,21.7156266307284,16.8607473994639,101.853379496662,77.6748733148234,139.499243993434,4.13129105255312,11.5665804038444,166.118170081198,162.453878851228,134.609398254023
ADGRL3,7.89659150208306,0.62447212590607,30.2269608573866,26.2405009947094,37.3540629650663,5.50838807007083,0,38.5985758929167,29.2751555138083,27.0687644189695
ADGRV1,7.89659150208306,1.87341637771821,63.0557360670546,51.5091315822073,65.2869684566425,2.40991978065599,1.10157908608042,84.5922060456913,84.9444194908595,53.7178580717534
ADH5,1.97414787552076,0,32.5226794035172,31.8474456516985,56.6922283053883,13.7709701751771,8.81263268864335,40.4022476636138,41.1710917225938,48.7867265690729
ADI1,0,3.12236062953035,61.0661133270747,55.6956502594258,73.7164251434495,8.26258210510624,0.55078954304021,80.2633937960184,76.487152342426,102.609502332373
ADIPOR1,10.5287886694441,4.37130488134249,105.067385461245,107.279541103726,124.127881799844,14.4595186839359,4.95710588736189,125.535555240514,157.992902772933,154.229006573198
ADIPOR2,13.1609858368051,13.1139146440275,155.267097669968,141.743560928686,184.786913251965,26.1648433328364,9.91421177472377,215.628960186832,233.643622100679,212.3534076899
ADK,26.9800209654504,6.2447212590607,35.277541658874,31.4736493412326,40.4944487895631,17.2137127189713,14.3205281190454,35.8028846483363,41.8216507340118,45.2195250564956
ADM,7.2385422102428,9.99155401449712,41.0168380242005,47.6964092154546,35.8665117850416,0,17.0744758342465,35.8930682368712,37.6394856606106,26.0195875035056
ADM2,0,0,18.365748369045,29.6794270509961,7.76832282901822,4.13129105255312,1.65236862912063,14.7901085197158,11.6171252038922,8.28849763216508
ADM5,0,0,12.7029759552561,16.5217969225948,17.0241968380612,0,0,8.83799167641551,15.2416682675065,10.4917691546393
ADNP,15.1351337123259,14.9873310217457,74.7639006523208,71.4698545610887,109.913503857386,24.7877463153187,32.2211882678523,99.7430489195465,92.9370016311373,83.3046470878364
ADNP2,23.6897745062492,19.3586359030882,79.8910054053458,74.6845028310959,87.4349526925668,12.3938731576594,9.36342223168356,79.6321086762745,81.6916244337697,80.9964578738157
ADO,11.1868379612843,10.6160261404032,55.2502930102104,55.6208909973327,75.2039763234743,23.0663750434216,11.5665804038444,54.4708874750507,61.8960430863374,61.7965203208257
ADORA1,0,0,5.66277241378888,6.65357432629383,3.47095275339112,3.44274254379427,0,7.48523784839273,4.36803907666345,7.02948533360836
ADORA2A-AS1,0,0,3.0609580615075,3.36416679419351,2.31396850226075,0,0,3.69752712992894,3.9962910701389,1.78360075628869
ADORA2B,3.94829575104153,1.24894425181214,19.2075118359596,17.7179451160858,21.9827007714771,8.95113061386509,11.0157908608042,18.938553592319,21.2825733735304,17.4163367967013
ADPGK,0.658049291840255,3.74683275543642,95.1192717613457,85.1507995241423,105.781417246206,8.26258210510624,30.8442144102517,95.8651546125479,83.0856794582368,83.3046470878364
ADPRH,1.31609858368051,1.24894425181214,2.448766449206,1.86898155232973,3.30566928894392,0,0,3.33679277578953,2.41636204240957,5.14096688577328
ADPRHL1,0,0.312236062953035,4.05576943149744,3.73796310465945,2.80981889560234,0,0,3.87789430699864,1.4869920260982,1.25901229855672
ADPRM,0,0,8.41763466914563,6.65357432629383,7.10718897122944,0,1.10157908608042,9.19872603055492,11.4312512006299,9.23275685608262
ADPRS,6.58049291840255,4.99577700724856,48.5927092264316,61.676391226881,27.767622027129,4.47556530693255,10.465001317764,44.8212435018215,35.1301866165699,33.4687436032995
ADRA2C,0,0,32.1400596458288,33.0435938451896,25.9495039182098,0,0.55078954304021,15.6919444050643,21.003762368637,19.19993755299
ADRM1,15.1351337123259,16.8607473994639,102.159475302813,108.027133724658,65.7828188499841,23.410649297801,64.9931660787447,57.6273130737705,56.5986339933626,84.4587416948467
ADSL,20.3995280470479,13.7383867699335,70.9377030754364,69.974669319225,92.7240235548771,35.1159739467015,36.3521098406538,59.7015356100721,60.7807990667638,83.3046470878364
ADSS2,2.63219716736102,13.1139146440275,77.8248587138283,81.2633178952965,192.720519545431,18.590809736489,39.6568470988951,105.785349351382,134.108093353731,143.317566652373
AEBP2,7.89659150208306,1.24894425181214,56.7042480894265,73.4883546376048,49.9156062630533,12.0495989032799,26.7132928374502,62.9481447973268,65.8923341564764,65.6784749080423
AEN,16.4512322960064,14.3628588958396,227.888327679234,223.829230707008,201.149976232238,13.7709701751771,17.6252653772867,243.315321867031,222.212370900049,246.241822059385
AFAP1,0.658049291840255,3.43459669248339,15.2282663559998,12.8585930800285,23.1396850226075,0,0.275394771520105,11.4533157439262,12.0818102120479,17.4163367967013
AFAP1L1,0.658049291840255,4.37130488134249,10.5603053122009,7.32640768513253,8.42945668680701,0,3.85552680128147,21.37351048276,21.4684473767927,14.5835591249487
AFAP1L2,3.29024645920127,2.49788850362428,2.37224249766831,3.28940753210032,3.63623621783832,0,0,3.78771071846379,2.13755103751616,3.35736612948459
AFDN,37.5088096348945,21.8565244067125,278.470659645645,240.05199058123,279.329054915762,22.7221007890422,55.078954304021,279.929858812181,268.959682720511,213.82225537155
AFF1,4.60634504288178,7.49366551087284,52.8780505125421,43.4351312761428,60.659031452121,19.9679067540067,19.8284235494475,76.2953159004849,74.7213493114344,61.5866849377329
AFF1-AS1,0,0,2.52529040074369,1.79422229023654,4.79322046896869,5.50838807007083,0,2.34477330190616,2.60223604567184,1.46884768164951
AFF2,9.21269008576357,1.87341637771821,17.6005088536681,18.0917414265518,26.2800708471042,8.26258210510624,2.20315817216084,24.9808540241541,21.2825733735304,23.9212336725777
AFF3,0,9.99155401449712,13.468215470633,13.9052227493332,19.5034488047692,5.50838807007083,7.16026405952272,19.1189207693887,15.1487312658754,20.8786206177323
AFF4,33.8895385297731,10.6160261404032,180.36695377433,149.892320496844,242.30555887959,33.7388769291838,21.4807921785682,212.562718176647,204.740214593396,181.612524066807
AFG1L,3.29024645920127,0,10.6368292637386,11.6624448865375,15.8672125869308,0,2.75394771520105,14.5195577541112,11.4312512006299,10.0720983884538
AFG3L1P,0,4.37130488134249,63.5148797762807,54.1257057554689,52.229574765314,2.06564552627656,0.55078954304021,67.0064062813952,60.8737360683949,42.7015004593821
AFG3L2,5.26439433472204,5.62024913315463,54.5615774463712,52.181964941046,79.0054960057598,26.8533918415953,28.3656614665708,45.9034465642398,49.4424848677651,48.4719734944337
AFMID,0.658049291840255,9.99155401449712,57.7755834109541,60.6297615575763,41.4861495762463,7.57403359634739,4.95710588736189,63.2186955629314,54.3681459542153,52.3539280816503
AFTPH,4.60634504288178,2.49788850362428,56.4746762348134,47.5468906912682,64.7911180633009,0.688548508758853,3.30473725824126,69.0806288176968,63.2900981108045,68.9309233459805
AGA,0,0,16.4526495806028,12.634315293749,15.3713621935893,0,4.95710588736189,11.9042336866005,7.06321212396644,9.65242762226819
AGAP1,7.2385422102428,9.36708188859105,91.9817897483005,99.0560222734755,92.5587400904299,0,19.2776340064073,81.8866983896458,79.6470103978847,73.1276310078362
AGAP10P,1.97414787552076,0,7.26977539608032,7.02737063675977,3.96680314673271,0.688548508758853,3.30473725824126,7.75578861399729,6.13384210765506,4.61637842804131
AGAP11,1.31609858368051,0,12.014260391417,9.86822259630096,4.62793700452149,0,0,7.12450349425332,7.24908612722871,2.83277767175262
AGAP12P,3.94829575104153,0,26.3242393289645,22.8015749384227,8.9253070801486,1.37709701751771,2.75394771520105,25.9728734980374,25.0000534387759,11.2261929954641
AGAP2,0,6.2447212590607,6.81063168685419,8.59731514071674,5.78492125565187,0,0,10.7318470356474,6.78440111907302,6.60981456742278
AGAP3,34.2185631756932,23.1054686585246,190.850735134993,252.01347251614,121.483346368689,22.7221007890422,26.16250329441,131.758222849419,142.19361249564,139.33069437361
AGAP4,0,0,7.11672749300495,6.35453727792107,3.80151968228551,0,0,9.37909320762463,9.10782615985146,6.08522610969082
AGAP6,0,0,15.3813142590752,12.7838338179353,6.44605511344065,0,0,9.92019473883374,11.1524401957365,5.77047303505164
AGAP7P,0,0,17.0648411929043,14.3537783218923,10.2475747957262,0.688548508758853,1.65236862912063,18.307268472575,15.5204792723999,12.3802876024744
AGAP9,0,0,3.13748201304519,4.33603720140497,3.63623621783832,0,0,3.78771071846379,5.66915709949938,2.83277767175262
AGBL3,0,0,11.7846885368039,9.79346333420777,7.60303936457103,0.688548508758853,2.20315817216084,12.806069571949,14.9628572626131,11.2261929954641
AGBL5,0.658049291840255,1.87341637771821,83.6406790306925,86.4217069797266,76.3609605746047,7.57403359634739,28.6410562380909,79.8124758533442,70.7250582412955,87.9210255158777
AGER,0,0,11.8612124883416,12.634315293749,12.2309763690925,0,2.75394771520105,13.6177218687627,12.5464952202035,10.3868514630929
