,logFC.Riboseq_sample-Riboseq_control,AveExpr.Riboseq_sample-Riboseq_control,t.Riboseq_sample-Riboseq_control,P.Value.Riboseq_sample-Riboseq_control,adj.P.Val.Riboseq_sample-Riboseq_control,B.Riboseq_sample-Riboseq_control,Symbol.Riboseq_sample-Riboseq_control
CECR2,1.15497753864229,6.06395545657124,2.36009994143958,0.0470751286377424,0.266506566169323,-4.06842847805059,CECR2
CECR7,-0.11727901967834,1.49277037644409,-0.837974593804675,0.427238958213346,0.655941992536861,-7.06397870416759,CECR7
CEL,-0.11727901967834,1.46123357713835,-0.981289446136359,0.356213657334242,0.618634963525938,-6.93154655832364,CEL
CELF1,0.352878789050362,7.53308470469802,0.427497555025804,0.680697036140139,0.819894350895249,-6.14205920993741,CELF1
CELF2,0.6474435941335,5.87715594257491,1.00387184068195,0.345880243906061,0.614837164150443,-5.76273819988467,CELF2
CELF4,0.295920589339413,2.29504402592478,0.312915252104607,0.762635383771156,0.871229540738016,-6.97853888900026,CELF4
CELF5,-0.11727901967834,1.69204399392849,-1.0745684281483,0.315020117668252,0.607912164071706,-6.83666563550093,CELF5
CELSR1,-0.685305877065927,5.74922995454517,-1.43666713541805,0.19009522330718,0.500387517555853,-5.24470904140786,CELSR1
CELSR2,-1.37998775122939,6.87307221724655,-2.26441421113137,0.0545351774083733,0.274867202695942,-4.13556474252341,CELSR2
CELSR3,-2.70749978961158,3.6489545961891,-8.33644818431083,4.01066398739187e-05,0.00160705077828133,2.73694288318459,CELSR3
CEMIP2,-0.505092639647325,5.9945666162276,-0.822213046199482,0.435626057008754,0.660559852028938,-6.01782116916352,CEMIP2
CENPA,1.17017749166442,4.075917436017,0.639567608143377,0.54097308385998,0.728419853843843,-6.35005253864276,CENPA
CENPB,-0.782006636412108,6.79514932089974,-1.1302259120827,0.29228861431758,0.606342982823083,-5.55000743423599,CENPB
CENPBD1,1.45711754596792,4.55519729650982,0.850584677038268,0.420610842113984,0.65211859388373,-6.10691459071844,CENPBD1
CENPBD1P1,-0.707425149818734,4.67530823992266,-0.803066214419403,0.445967398408477,0.667124310073865,-6.48912263625549,CENPBD1P1
CENPC,-0.946884620380896,3.0636043235329,-1.04553497942416,0.32742202895455,0.607912164071706,-6.61116796194828,CENPC
CENPE,-1.52091693287295,6.01993254802506,-1.65093168949131,0.138749905347344,0.430145580192444,-4.95020571782211,CENPE
CENPF,-0.40324217390887,8.65010712843926,-0.691452396149172,0.509547133038937,0.706847409346199,-6.32005965347206,CENPF
CENPH,-0.330625245949263,4.64289101153111,-0.408141598524368,0.694260531964134,0.828414937015686,-6.49740015434914,CENPH
CENPI,0.825238706764465,3.04558889636653,2.30139512134196,0.0515208011117747,0.270707748086742,-5.08450841286641,CENPI
CENPJ,-1.34533822729044,5.25856261157705,-3.48281907950546,0.00876831300135708,0.108292511289024,-2.56203717285626,CENPJ
CENPK,-2.55650874758497,4.4896261491327,-3.49549956484817,0.00861024097899341,0.107071315622397,-2.7150819268367,CENPK
CENPL,2.11420232797993,3.79006146107898,1.44661488953616,0.187377399292912,0.497574520499233,-5.53753092435725,CENPL
CENPM,1.0494188544592,4.93719676568357,1.61167669803764,0.147087283073126,0.442765871938614,-5.17327392524107,CENPM
CENPN,0.430834916446803,5.69977919426409,0.743430952083223,0.479243829731532,0.688111242113997,-6.0203686194484,CENPN
CENPO,3.3780594901745,5.18857200540537,2.21904680638777,0.0584748791352984,0.277558450650437,-4.42510018789006,CENPO
CENPP,2.67739048403556,2.60574216926608,7.07377999166333,0.000124779051540427,0.00377345454606008,1.65694525452257,CENPP
CENPQ,-0.350164403758793,3.83015337010464,-0.265929348550929,0.797261091688065,0.889580077939383,-6.88319550468128,CENPQ
CENPT,-1.99671493716131,5.28467468597195,-1.8403969334238,0.104351803555334,0.367498722237717,-5.10118703227529,CENPT
CENPU,-0.901461193893268,4.79223390761585,-2.19257950944998,0.0609029039533576,0.280551920193093,-4.60056023027015,CENPU
CENPV,0.000616836896476514,6.02070779281029,0.000899973044251495,0.999304757737191,0.999786344851561,-6.22385640904355,CENPV
CENPVL3,-1.10652547631919,1.52052757261154,-1.00068375690384,0.347325013356636,0.615481995815103,-6.5282582426124,CENPVL3
CENPW,-0.249668271350595,6.77194913875588,-0.335956707588555,0.745856503553352,0.859876664795504,-6.13900956705491,CENPW
CENPX,-0.416050158786667,6.09087233947598,-0.468481867617178,0.652389588203598,0.801457997771836,-6.08340842716714,CENPX
CEP104,0.672959480792766,6.08636183775625,1.63418274075297,0.142252431796739,0.435765940831529,-5.01956630803326,CEP104
CEP112,1.42662304193781,3.6693421079161,1.10037498325443,0.304311001830666,0.607912164071706,-6.08995979277905,CEP112
CEP120,-1.89312384941278,4.92484330478115,-1.69684846520588,0.129553361785604,0.414921679342215,-5.25930287723589,CEP120
CEP126,-1.31884895186776,2.24802101088159,-2.30736077215054,0.0510504119558411,0.270707748086742,-5.14661468119302,CEP126
CEP128,-0.11727901967834,3.45104000064977,-0.940313509093012,0.375558103529573,0.627307276912238,-6.97111531874322,CEP128
CEP131,0.686981968174532,5.04895609692701,1.06988470452223,0.316995384701618,0.607912164071706,-5.78681100237693,CEP131
CEP135,0.860349852946714,4.59057367295837,0.834789968483001,0.428924398849016,0.656280084001934,-6.01481115901623,CEP135
CEP152,1.07248464072837,4.85406509577501,0.586410177702982,0.57435010778778,0.75072861659837,-6.31461210156594,CEP152
CEP162,-1.49088803811181,2.68446452551647,-2.32689212539541,0.0495403146384758,0.268985320324855,-5.07088525959252,CEP162
CEP164,-2.35295461112056,4.4011871240522,-2.29715381281454,0.0518578674157707,0.270707748086742,-4.35896100006036,CEP164
CEP170,0.47654683130921,6.78832834561169,0.785273677844703,0.455727072013622,0.673620556798493,-5.94215850170189,CEP170
CEP170B,-1.71081063434387,5.8897686912226,-3.71815418519552,0.00627852675656084,0.0842490683380373,-2.0665031411252,CEP170B
CEP19,-2.18337154419584,2.30996681204957,-12.6698864744564,1.9425855171311e-06,0.000341729220544099,5.76576147593659,CEP19
CEP192,-0.625392229374481,5.57596458933963,-0.878649787048762,0.406121443326362,0.642710018648685,-5.8872176177751,CEP192
CEP250,-0.146348735312,6.19213888366321,-0.15711936873531,0.879184218398236,0.938937761930447,-6.24340849304005,CEP250
CEP290,1.14828955674637,5.77521892241034,1.35182498088525,0.214721245397883,0.532008582079091,-5.5453345118559,CEP290
CEP295,-0.1217605169579,4.81790144622083,-0.113533835202283,0.912505720819322,0.957092635993508,-6.72737687611472,CEP295
CEP350,0.292573724750366,6.84937146627547,0.377528348880329,0.715953637848221,0.843191776858584,-6.1766084582328,CEP350
CEP41,0.900104855256811,3.97513744965762,0.772867186369924,0.462617420652306,0.678314321295946,-6.49579676336617,CEP41
CEP44,-0.66906403320703,4.46996651182696,-0.513176549789861,0.622193844147457,0.781670980824514,-6.3740224619437,CEP44
CEP55,-0.918603588317657,5.5409342134263,-1.58184575260122,0.153728240370011,0.452690805253278,-5.21411457327707,CEP55
CEP57,-2.39731325573798,5.28085875058326,-3.58822523540832,0.00754277472409839,0.097320684611019,-2.30164038841006,CEP57
CEP57L1,1.02328721490054,3.78602537410663,1.54986219893499,0.161151601188908,0.462529011529056,-5.91865517926509,CEP57L1
CEP63,-0.11727901967834,3.26072749266548,-1.12064509643832,0.29610486972767,0.606973856834577,-6.78744692444848,CEP63
CEP68,1.62653963456614,5.32557747313523,2.18757719189895,0.061372929816969,0.280869363121822,-4.3636967447661,CEP68
CEP70,-0.141878641708085,3.58173229376771,-0.110078903791084,0.915155941862434,0.958826587838874,-6.95660425173849,CEP70
CEP72,-2.61547700898432,4.63823467667874,-2.16179893635197,0.0638527326962862,0.285693445764246,-4.49352558265858,CEP72
CEP76,-1.98022313979616,4.15268207686579,-3.72202913476067,0.00624449801483302,0.0839486336104066,-2.15340930089626,CEP76
CEP78,0.425825663217135,5.82159316345106,0.455722248644639,0.661140932888707,0.806881438222903,-6.19571275793295,CEP78
CEP83,0.623830310478298,4.19083290749244,0.497122001800454,0.6329565598699,0.787703449678856,-6.67116230119997,CEP83
CEP83-DT,-0.11727901967834,1.50263260377213,-1.14574516174591,0.286191401357598,0.604324128055139,-6.7600100964728,CEP83-DT
CEP85,-0.331747045326353,5.65187041655529,-0.43488623193133,0.675551776487383,0.816061586889216,-6.21323756956944,CEP85
CEP85L,1.1198789499759,3.87248791109079,2.47831561881038,0.0392615675785648,0.248773225779906,-4.74321355839189,CEP85L
CEP89,-0.560472010615302,5.87938588403009,-1.0344552005634,0.332254353473615,0.60840747345905,-5.64983867017041,CEP89
CEP95,0.67050658780228,5.1833887238319,1.04291040412532,0.328561724196864,0.607912164071706,-5.91584499050205,CEP95
CEP97,-1.68873908915403,4.88844024932218,-3.90019237155978,0.00487520484192552,0.0689459116125251,-1.87129852888661,CEP97
CEPT1,1.77135939130052,5.2726296672133,0.939671513439552,0.375867304119011,0.627308169350831,-5.96290221936738,CEPT1
CERCAM,3.79468076893358,4.97413863371075,3.37999021417828,0.0101702052724836,0.120053364202599,-2.71366686797764,CERCAM
CERK,-3.2116524516966,5.30049440229883,-4.06108223883142,0.00391417035816248,0.0580286818257901,-1.82596560916954,CERK
CEROX1,-0.11727901967834,1.90375985813927,-1.15489501075215,0.282645276440377,0.603691366354373,-6.74990124166618,CEROX1
CERS1,-0.11727901967834,2.55136055269377,-0.745125279508563,0.478276262309393,0.687644282249875,-7.14046651609127,CERS1
CERS2,-0.482213082992136,7.44974824513105,-1.19634865885696,0.267026807311548,0.592047601516919,-5.58454846353649,CERS2
CERS4,-3.02011932335756,3.01494759584929,-3.03833280523457,0.016807201127765,0.169897600748431,-3.23740399976369,CERS4
CERS5,-1.58563963538311,4.68569079639191,-2.12334230460815,0.0677375530919407,0.294193792568446,-4.89329575233904,CERS5
CERS6,0.467897040209675,5.41663672108687,0.823675282674101,0.434843178658692,0.660091198701236,-6.02432642992759,CERS6
CERT1,1.20361775451396,5.54599975284845,0.644372250250292,0.538014497472274,0.726264189223054,-6.18340233822857,CERT1
CES2,-0.735694103671475,5.75134527589404,-1.04387589480007,0.32814211019546,0.607912164071706,-5.87479698877485,CES2
CES3,-2.45701325490984,4.68632270992745,-2.55625742235857,0.0348432154999289,0.237081784710601,-4.03807853151203,CES3
CETN2,-0.79960269211682,4.03882814871035,-0.861022706218482,0.415179631807066,0.648507437879473,-6.79589181229359,CETN2
CETN3,-0.920831773245316,4.65826610374736,-0.657963267283949,0.529698655191134,0.719956949131452,-6.63907933801719,CETN3
CFAP20,-0.893182545597911,6.29392632312835,-1.49907998134202,0.173607526764369,0.479565027494452,-5.12629725263911,CFAP20
CFAP298,0.931803458815179,5.79643307454504,2.85868635690016,0.0220027857125751,0.198617136360386,-3.32461076463979,CFAP298
CFAP298-TCP10L,-0.11727901967834,1.43802363288279,-0.957926327870417,0.367149058443237,0.624764087300188,-6.9542698950671,CFAP298-TCP10L
CFAP300,-2.90500555081239,1.41926525497891,-8.50116534641852,3.49493528657801e-05,0.00147410647686806,2.8980190901828,CFAP300
CFAP36,1.92663947265062,5.16570280631966,1.0328135578857,0.33297503374737,0.60882926516308,-5.88272156122389,CFAP36
CFAP410,1.27360412071074,3.88378866855886,1.74500269783807,0.120521452300289,0.399936036216165,-5.56196861191368,CFAP410
CFAP43,1.2890602254168,1.88519364196097,2.62884239549544,0.0311855390200723,0.226056719540422,-4.46888600574241,CFAP43
CFAP44,-0.11727901967834,2.50886715859831,-0.694493841997204,0.507741143062655,0.706079821524997,-7.17890316652782,CFAP44
CFAP45,0.800832683233711,1.97832231333543,1.5185025735486,0.168744494169791,0.473326617326833,-6.04660940958362,CFAP45
CFAP53,-0.11727901967834,2.24349568570585,-0.818927249111857,0.437388834209612,0.661771967010032,-7.08028747418644,CFAP53
CFAP65,0.985241211912878,1.22703189891956,1.15615150784461,0.282161114841445,0.603346291370863,-6.41397802930593,CFAP65
CFAP69,-0.997102877763894,2.17060751155259,-2.23949973602459,0.056664786691359,0.276192735243436,-5.26939718545427,CFAP69
CFAP97,2.31929180245751,5.03096956476414,1.89085064229397,0.0966564042603798,0.351295285954848,-4.97203451896996,CFAP97
CFB,-0.997102877763894,1.72131002327127,-2.22926900100539,0.0575631229217352,0.276675796306276,-5.28498815194079,CFB
CFD,-1.3166166492225,2.84230605950927,-1.41151688143581,0.197122586509794,0.510765607491033,-5.76990168834117,CFD
CFDP1,-0.411762474056304,7.22492021605577,-0.511496545156609,0.623315609447469,0.782535044932962,-6.06365852362107,CFDP1
CFL1,0.686927472094658,7.59106644512975,1.04958448532098,0.325669633249808,0.607912164071706,-5.73047254953415,CFL1
CFL2,2.38536608327791,5.45169016075062,1.52456273590912,0.167252464373332,0.47171217747574,-5.41675175419634,CFL2
CFLAR,2.4028863188631,5.20083162779124,1.49107889695603,0.175647193589241,0.481910416263885,-5.42227619915244,CFLAR
CGA,-0.321848607602634,1.9029773296,-0.259311798535276,0.802178776580605,0.893063892272534,-6.93992447519373,CGA
CGGBP1,0.186116403112232,6.98322687490289,0.278801540116795,0.787723324653146,0.883779362928343,-6.21877794777191,CGGBP1
CGN,-0.067624356342483,5.69904333116371,-0.0789874974142141,0.939052580803586,0.969570784703825,-6.3219138786022,CGN
CGNL1,-1.77204441678798,4.17509880725698,-2.41251002685981,0.0434334662055614,0.258864727580892,-4.860304981362,CGNL1
CGREF1,-1.1359377056418,3.57724805540085,-1.05739535509645,0.322310277200566,0.607912164071706,-6.12303626422244,CGREF1
CGRRF1,-1.62649497396669,3.5213034571364,-2.31445159020139,0.0504969040788204,0.270707748086742,-4.68423847889291,CGRRF1
CH17-340M24.3,-0.11727901967834,1.5558192927026,-0.949351735868627,0.371225141450289,0.625752506359967,-6.96250174088295,CH17-340M24.3
CHAC1,-2.11861520086841,3.50711261090909,-3.37282569250117,0.0102763823990323,0.121108509890556,-2.6107519167517,CHAC1
CHAC2,0.0225447604666495,4.85896088345001,0.0320383539700892,0.975254683831765,0.989942787136999,-6.32599820175884,CHAC2
CHAD,-0.11727901967834,1.83956701323277,-0.922203739700579,0.384352823417087,0.631615933871676,-6.98817682978417,CHAD
CHAF1A,-0.292927757138517,7.66437090660062,-0.658310177145,0.529487426875739,0.719772095904404,-6.23005142040121,CHAF1A
CHAF1B,0.654912184148777,6.37056155123,1.6639662118179,0.136079508095085,0.425721007866961,-4.97758914577178,CHAF1B
CHAMP1,-1.11859694752112,4.71042734833272,-1.59929902393954,0.14981022796494,0.446730089153935,-5.15949748006561,CHAMP1
CHCHD1,1.27130330478597,5.73794916662953,1.96196033718767,0.0867300171683155,0.327851283452031,-4.66982012756606,CHCHD1
CHCHD10,-0.245858894262979,5.74155013351872,-0.29289789519814,0.777322383969904,0.87902754693994,-6.16952590904826,CHCHD10
CHCHD2,-0.78190921156674,7.74588586071456,-2.16412181171678,0.0636252669833657,0.285206487332209,-4.63756989948085,CHCHD2
CHCHD3,-0.194614341159077,7.24132575122744,-0.547639686845756,0.599418400470314,0.767019464808328,-6.15279119468988,CHCHD3
CHCHD4,-2.03073955621932,4.85087676128828,-2.25429414262984,0.0553903979330546,0.276192735243436,-4.56345251848206,CHCHD4
CHCHD5,-0.285272307495854,4.41281128476105,-0.338045969938652,0.744342088308927,0.859514047106101,-6.29134334237334,CHCHD5
CHCHD6,0.912035671804511,4.86980715527372,0.520048345783429,0.617616455282722,0.778905172884531,-6.36487907215355,CHCHD6
CHCHD7,1.39616023694093,5.4663303518248,3.63196044092065,0.0070892003755583,0.0924608638493928,-2.24020422906856,CHCHD7
CHD1,0.295880830055989,7.15167181965694,0.336407669592372,0.74552952044157,0.859586872081675,-6.18135885539259,CHD1
CHD1L,-1.40224934290361,6.07952257301119,-2.00388124141533,0.0813480842297216,0.315527323208856,-4.56843069765527,CHD1L
CHD2,0.217704197175782,7.64700935290908,0.260141208928802,0.801561895731651,0.892649526330693,-6.20030004653002,CHD2
CHD3,-0.509046788325754,8.11723176778692,-1.44486473852239,0.187853045768431,0.497574520499233,-5.51259347069421,CHD3
CHD4,-0.71803611583174,8.86186540315756,-2.45496676555986,0.0406931665038229,0.252284628606585,-4.26789693873098,CHD4
CHD5,-0.997102877763894,1.53227807907926,-2.14774650953263,0.0652460652170413,0.288636461639905,-5.40864964877186,CHD5
CHD6,-0.00980519891408882,5.92327789084284,-0.0187486737458595,0.985517333141929,0.993992975148394,-6.28853479912233,CHD6
CHD7,0.520504430122006,6.8130290170444,1.36410037689118,0.210994309091166,0.52736438417259,-5.34548634004821,CHD7
CHD8,-0.492546922887757,7.3842955202981,-1.02386616910766,0.336924281208634,0.61076519010313,-5.69765388204153,CHD8
CHD9,0.845372330573625,6.00873890204913,1.21033988049016,0.26191887768241,0.585748428269574,-5.59471279727202,CHD9
CHDH,1.86078029442152,3.22843419103084,5.47047504295226,0.000672582338047626,0.0141428574727945,-0.162094325631034,CHDH
CHEK1,0.530996881820299,5.70928988934764,0.885626753745577,0.402575601433088,0.640824657986348,-5.84818168623588,CHEK1
CHEK2,0.517102814992774,3.3482985316821,1.30858074486294,0.228307648516557,0.547646749301056,-6.42602019301256,CHEK2
CHERP,0.357881809030787,6.54686491390534,0.716404464751991,0.494850864743159,0.697773580050838,-6.0996790930425,CHERP
CHFR,0.266984810926258,5.04776840955058,0.392537800385174,0.705281575306995,0.836101801758991,-6.39075193304237,CHFR
CHGA,-0.11727901967834,1.41586079081824,-0.911704739901062,0.389520499261178,0.634179819621049,-6.99794643595895,CHGA
CHGB,-0.11727901967834,1.5611256594694,-0.964464529944009,0.364063629552399,0.623115550105999,-6.94795393436608,CHGB
CHIC1,0.718601036558091,3.08917213049405,0.877124538539732,0.406899589554704,0.643378420827336,-6.74354817382794,CHIC1
CHIC2,1.56202536105538,3.90538528474271,0.904218876285431,0.393236043529033,0.637258919196374,-6.13376782284469,CHIC2
CHID1,0.815887227159334,4.87981615752842,0.417850804062356,0.687441756018218,0.824507136489798,-6.31098307482184,CHID1
CHKA,-0.533964766148896,4.63713146998631,-0.966485446401867,0.363113899661745,0.622746166046922,-5.86150768183053,CHKA
CHKB-DT,-1.36964838844261,1.68263304666745,-2.07934458773942,0.0724684870737361,0.298852863673657,-5.45207428271944,CHKB-DT
CHM,0.306257346300512,3.53212221867111,0.271914643019971,0.792821582139495,0.886530179902833,-6.85609689094236,CHM
CHML,-0.490576044059052,5.00036143624025,-0.761807786605004,0.468818314944374,0.681463338052512,-6.77876463961385,CHML
CHMP1A,1.6185726560151,5.49406895605445,1.04783247546897,0.326426901151128,0.607912164071706,-5.98148977546704,CHMP1A
CHMP1B,-1.22517563081951,6.57453166574539,-2.75561511699675,0.0257149070690939,0.207952053294704,-3.37983481239688,CHMP1B
CHMP2A,-0.766735893648177,6.60532664897331,-1.32526742638642,0.222979867391857,0.54267861127536,-5.42904289127618,CHMP2A
CHMP2B,-1.57149311526359,4.83048107161961,-0.999590282133168,0.347821614993409,0.615481995815103,-5.84797728775612,CHMP2B
CHMP3,0.112063335811744,2.86974195362556,0.0854543267749038,0.934075900150486,0.96671293296533,-6.94487353538407,CHMP3
CHMP4A,-1.92300755089333,4.85042780454809,-2.08346110431715,0.0720124173364748,0.298629341547497,-4.83935553051907,CHMP4A
