,logFC.RNAseq_sample-RNAseq_control,AveExpr.RNAseq_sample-RNAseq_control,t.RNAseq_sample-RNAseq_control,P.Value.RNAseq_sample-RNAseq_control,adj.P.Val.RNAseq_sample-RNAseq_control,B.RNAseq_sample-RNAseq_control,Symbol.RNAseq_sample-RNAseq_control
ARSI,0.47822472230636,0.222400608435335,1.43446177359465,0.185970663608005,0.781193954949358,-6.25306922087049,ARSI
ARSJ,-0.376739201099339,2.7125667116286,-0.439520251039076,0.670868561769686,0.997024809135366,-5.49168918129636,ARSJ
ARSK,0.781899621115576,2.9016171599995,0.772882476542629,0.459825444839324,0.960944639209633,-5.43307648363828,ARSK
ART5,0.0725591400181003,-0.0224488325004486,0.298064011553863,0.772564334636933,0.998645782309963,-6.15357842552008,ART5
ARTN,-0.0852697808616543,1.09007896446102,-0.100282018614562,0.922365496061289,0.999969548839946,-5.78604831030331,ARTN
ARV1,-0.323740170757547,4.1929933312412,-1.26068764309926,0.23978647942316,0.836704279905134,-5.23103066443243,ARV1
ARVCF,-0.0300500709670066,3.53468369519937,-0.0399960388265343,0.968988023531516,1,-5.77065182012602,ARVCF
ASAH1,0.101973693881054,5.05524129413321,0.363176245488635,0.725034782512133,0.998645782309963,-6.02033239601374,ASAH1
ASAH2,0.0375156629659207,2.05107219705727,0.0983472629741747,0.923857891174906,0.999969548839946,-5.66558389567852,ASAH2
ASAH2B,0.331521818531355,3.36598313151429,0.888444266434087,0.397911068354569,0.937691280759439,-5.27061064956501,ASAH2B
ASAP1,0.487378278314206,5.28128223054151,2.79413435834367,0.0213374802829327,0.452014092003154,-3.26051366838042,ASAP1
ASAP2,0.524590377653156,3.32956064263775,0.813344089294156,0.437450307601846,0.953400545536588,-5.22025924678928,ASAP2
ASAP3,0.0703366851880927,1.85886477873294,0.058303588851576,0.954807872867591,0.999969548839946,-5.50377058999018,ASAP3
ASB1,-0.190610264396743,4.96540195004014,-0.827622844255971,0.429732838054841,0.950041999320114,-5.96895329957973,ASB1
ASB13,-0.386304338451547,4.10363885986715,-0.792317033094495,0.448985075939735,0.958309061390376,-5.78283472922043,ASB13
ASB14,0.338083481709393,0.0362567902196466,1.60256846812521,0.14422318098822,0.733216733594413,-4.94291767035466,ASB14
ASB16,0.0899196777715396,0.998946632159473,0.197124405214522,0.848203073211389,0.999969548839946,-5.52888993338306,ASB16
ASB16-AS1,-0.104240134182101,1.32467164274146,-0.295628847296509,0.774363076275751,0.998645782309963,-5.51319936505715,ASB16-AS1
ASB3,0.0430891798774905,1.25056862005938,0.102960347085262,0.920300070581529,0.999969548839946,-5.78099434857121,ASB3
ASB6,-0.653112499312297,4.97330602555964,-3.28238215412253,0.00977111148764011,0.365911278468178,-2.53052124487034,ASB6
ASB7,-0.113123369169192,4.30899530303323,-0.361634918269749,0.726146548877262,0.998645782309963,-5.94290210648598,ASB7
ASB8,0.531268974712382,3.44618741040784,0.763631239446972,0.465045862702,0.962904673849222,-5.57090501327923,ASB8
ASCC1,-0.250508176540955,3.10184432782711,-0.362523789613942,0.725505318742667,0.998645782309963,-5.68160551251018,ASCC1
ASCC2,-0.633061787038225,5.05872657717585,-1.96472904473558,0.0817195984401589,0.630799344221036,-4.36503671286073,ASCC2
ASCC3,0.300526024740875,5.75437302109147,0.898785752391079,0.392670310850046,0.93489408603692,-5.87638515631648,ASCC3
ASF1A,0.50397300096682,4.16285580039679,1.99831784443395,0.0774466497999414,0.622716666291769,-4.28011882340752,ASF1A
ASF1B,0.672960890231316,4.19031927266856,1.12055213777949,0.292095576438765,0.872627287458424,-5.38342301621798,ASF1B
ASGR1,-0.132993964263581,0.907318643590553,-0.180619957889978,0.860752648491591,0.999969548839946,-5.96208274165529,ASGR1
ASH1L,0.392175372983923,5.47353894133802,1.63466686381955,0.137280022376612,0.722909121936967,-5.216409272812,ASH1L
ASH1L-AS1,-1.17044103107631,1.65826918816038,-1.15523407254828,0.278366130787653,0.862719272189479,-4.95145950538671,ASH1L-AS1
ASH2L,0.0844410592642997,4.03968672655967,0.278480891869103,0.787069312491805,0.998645782309963,-5.66662740992741,ASH2L
ASIC1,-0.103815679730287,4.56721439978032,-0.18685073050641,0.856009842116208,0.999969548839946,-6.11686035172127,ASIC1
ASIC3,-0.338463034756664,1.10729560628687,-0.476606277511663,0.645241869946152,0.996391562030057,-5.47917856646824,ASIC3
ASL,-0.173433973854883,1.48365168760559,-0.166892741226287,0.871222308092833,0.999969548839946,-5.73457037060772,ASL
ASMTL,-0.0144135475688425,2.68457730181007,-0.0156001522405277,0.987900968788721,1,-5.51187675224471,ASMTL
ASMTL-AS1,-0.715933931859835,1.75968294176941,-1.30967697419064,0.223428238345196,0.819229427731941,-4.8092012773908,ASMTL-AS1
ASNS,-0.0964212911553768,3.03952467522528,-0.143183075937699,0.889367090746975,0.999969548839946,-5.52944997132787,ASNS
ASNSD1,0.349082048949513,3.6196360895447,1.26534325186011,0.238190198215929,0.835055678771413,-5.27786130901293,ASNSD1
ASPDH,-0.0102566209054158,0.694635372809161,-0.0263777571693212,0.979543884584911,1,-5.67450063402095,ASPDH
ASPH,0.336169583514408,5.77727032069565,1.96783500396988,0.0813152319607858,0.630799344221036,-4.63332565814486,ASPH
ASPHD1,-0.270991871983139,1.6232443304697,-0.255474853435546,0.804221060841797,0.998645782309963,-5.5655700664792,ASPHD1
ASPHD2,-0.398580740945935,0.920370030010169,-0.551489705412842,0.595007497029303,0.996141074883198,-5.66026756569579,ASPHD2
ASPM,0.666183456029892,6.19584477660964,3.39160090956597,0.0082296798114953,0.346741101674611,-2.60763960604524,ASPM
ASPRV1,0.591241337422136,-0.0253780641973347,1.68362314889056,0.127272948569614,0.709345892250374,-4.89537040349246,ASPRV1
ASPSCR1,-1.45099905300702,3.4734776907794,-3.44446655019524,0.00757704867775497,0.33745354332033,-2.22622813860822,ASPSCR1
ASRGL1,0.233251127759274,3.29591755251325,0.310485528770552,0.76341174824453,0.998645782309963,-5.88186197010076,ASRGL1
ASS1,0.21331335159353,3.93759058168415,0.486703709087082,0.638347699812258,0.996391562030057,-5.61080851101348,ASS1
ASTE1,-0.186846630542068,1.32189398009037,-0.183096657348082,0.858866687395421,0.999969548839946,-5.66416012055984,ASTE1
ASTN1,0.980289382477774,2.62382025572965,1.79155497634209,0.10753045215784,0.680910309771709,-4.28302318910654,ASTN1
ASTN2,0.0586004361308132,0.806082244413428,0.0871312437819353,0.93251552154727,0.999969548839946,-5.78878497075837,ASTN2
ASXL1,-0.0541698282975975,5.72056876799108,-0.191665704518311,0.852348910641306,0.999969548839946,-6.35513174177379,ASXL1
ASXL2,0.172156382200216,4.61640261405073,0.393996862494501,0.702950151746378,0.997875644423374,-6.17718848942215,ASXL2
ASXL3,0.335461877660043,3.69725723009105,0.483500106256466,0.640531063459856,0.996391562030057,-5.48082572346301,ASXL3
ATAD1,0.242927606761292,5.92322172442063,1.39744243753698,0.196473799522412,0.792519171902118,-5.52361652737244,ATAD1
ATAD2,0.742810341925702,6.49338421398805,4.13204621650631,0.00267179031749025,0.221039650166204,-1.4525693393186,ATAD2
ATAD2B,0.0543238691503447,3.6754267529203,0.11478197978955,0.9111914629335,0.999969548839946,-6.00151315300474,ATAD2B
ATAD3A,-1.02593707850749,5.67720012988839,-4.35877487835505,0.00192190395254406,0.194659269076167,-0.979270636142544,ATAD3A
ATAD3B,-0.665259447851082,5.56816751917171,-2.54821285745529,0.0317976894679036,0.501142057578376,-3.67125435010891,ATAD3B
ATAD3C,-0.544669721593772,1.28577695669817,-2.50980682850417,0.0338462933176807,0.505405796736422,-3.58496192890356,ATAD3C
ATAD5,0.384022792396649,4.99812089021467,1.24332426691383,0.245818281080781,0.840712813056798,-5.45876634343164,ATAD5
ATAT1,0.0279039403046233,3.5026845726948,0.039682591140852,0.969230920839875,1,-5.86249141543389,ATAT1
ATE1,0.341220153114602,3.95349546282135,0.944756106390476,0.369972258729554,0.922675913927546,-5.43289277873711,ATE1
ATF1,-0.306858480182462,2.77590338066496,-0.339477795681369,0.742202556523774,0.998645782309963,-5.5205458587344,ATF1
ATF2,0.677015635627223,3.91388981453823,1.84934059516065,0.0981679851355005,0.665499503155078,-4.38050779339984,ATF2
ATF3,-0.477402791404526,5.44680127566755,-1.7605627282852,0.11288818111415,0.689937377043103,-4.96713839405332,ATF3
ATF4,-0.0976256977633554,7.68427535522116,-0.616103568776859,0.553410012859338,0.989079080596218,-6.63949761942371,ATF4
ATF5,-0.713543991246905,4.51606685559457,-2.22837069143867,0.0534584092399012,0.56318598045721,-4.02858497780728,ATF5
ATF6,0.00711558719663152,4.92639358554614,0.0349993995354362,0.972860411956863,1,-6.13975117004673,ATF6
ATF6B,-0.33882266959025,5.95191979034008,-1.1181101057559,0.293082176903999,0.872837031061366,-5.77150788491566,ATF6B
ATF7,0.0368093156831599,2.43995472240562,0.0596757471438385,0.95374567770808,0.999969548839946,-5.69264357411224,ATF7
ATF7IP,0.523554494969431,6.08071136032495,1.88252729074143,0.0931422038131632,0.655524059652402,-4.81639859781128,ATF7IP
ATF7IP2,-0.0322428219551573,1.19930487562211,-0.038197162558419,0.970382056475442,1,-5.64766636240995,ATF7IP2
ATG10,-0.00351841869867753,1.20939648958509,-0.0102380115176454,0.992059487374501,1,-5.69782823799437,ATG10
ATG101,-0.488828035375025,5.53960917189009,-1.6421769939135,0.135699838033018,0.720355014062439,-5.01946913660501,ATG101
ATG12,0.662161004791145,3.88773266302947,1.38930343296713,0.198850459742751,0.793730471348815,-5.16610118368699,ATG12
ATG13,-0.403702774841618,4.47445933897684,-1.96936728097572,0.0811164470217211,0.630799344221036,-4.39720800423789,ATG13
ATG14,0.00241389832030414,2.68432160765304,0.0101621015132636,0.992118360248131,1,-5.92928555444707,ATG14
ATG16L1,-0.391747116324539,3.01675292671196,-0.673848872551189,0.517695504422052,0.979866621722822,-5.71221691603303,ATG16L1
ATG16L2,-0.338794143267387,0.72401836239816,-0.554537698613118,0.59300780746206,0.996141074883198,-5.67280045898059,ATG16L2
ATG2A,-0.300773583810946,3.13911475474998,-0.290607022754162,0.778076960780097,0.998645782309963,-5.52075497914391,ATG2A
ATG2B,0.361994660128276,4.94231218578458,1.85863412636232,0.096735462385505,0.664579687571076,-4.63972976377814,ATG2B
ATG3,-0.201170413453214,3.55146180313926,-0.509702511168685,0.622782524680602,0.996391562030057,-5.52644272751048,ATG3
ATG4A,0.434035097192639,2.88664504096611,0.450725893370554,0.663075666817834,0.996391562030057,-5.44501631890936,ATG4A
ATG4B,-0.368926554789216,4.23917597392247,-0.840105369554395,0.423062918877537,0.946411391017758,-5.83969679625455,ATG4B
ATG4C,0.227881119045198,3.59577541716511,0.476444418168852,0.645352677285529,0.996391562030057,-5.62135241089151,ATG4C
ATG4D,-0.904059102726612,2.38184925859362,-0.851635679807495,0.416965524326841,0.944023861519385,-5.20037969294956,ATG4D
ATG5,0.626543395187579,4.71871957096273,2.53921971285464,0.0322659422026275,0.502238778408704,-3.56752300178088,ATG5
ATG7,0.268341712474625,2.43909341813454,0.259218927364781,0.801421874231083,0.998645782309963,-5.4757232811137,ATG7
ATG9A,-0.0650768366496264,4.88120364573107,-0.296937334778637,0.773396379728127,0.998645782309963,-6.17042709691249,ATG9A
ATG9B,-0.0743697824227677,0.235638932209406,-0.333776611346818,0.746355736418681,0.998645782309963,-5.9202990893691,ATG9B
ATIC,-0.0814038896562144,5.98484327500453,-0.343839306823302,0.739031249177473,0.998645782309963,-6.37675119223631,ATIC
ATL1,0.522225195653731,1.01419860256661,0.790074255897746,0.450227302898782,0.959587720761625,-5.32007340897481,ATL1
ATL2,0.0990356070629943,6.04501112243765,0.429849477818411,0.677627781133777,0.997436215010357,-6.32075245882552,ATL2
ATL3,1.18245280526236,2.55491034494215,0.940693640590734,0.371938789233166,0.923984972948027,-5.16316870586022,ATL3
ATM,0.292011462467777,3.83276726790913,0.590739017044359,0.569538382459286,0.991916520280991,-5.97893865176744,ATM
ATMIN,0.522752545933402,3.96705945651509,0.990746675039001,0.34823978171162,0.911297356479083,-5.56627105586643,ATMIN
ATN1,-0.263360041124117,6.14899420027805,-1.48290472382726,0.172966422077273,0.766537337624577,-5.38604922812537,ATN1
ATOX1,-0.484113676060375,3.59106168064367,-0.687857253736931,0.509246805833313,0.97631634337768,-5.57188523799885,ATOX1
ATP10D,0.245370775262603,3.35910722661912,0.40850325626971,0.692655317621207,0.997436215010357,-5.59951168518368,ATP10D
ATP11A,0.121346341042264,5.03651403861323,0.687565074459089,0.509422152660639,0.97631634337768,-5.97731505612737,ATP11A
ATP11B,0.623563503336516,4.66143432016267,2.65711584592545,0.0266420051319358,0.476627741004707,-3.52534606973272,ATP11B
ATP11C,0.23244220910338,5.46230985674058,1.20255727877608,0.260472256650502,0.852511244453383,-5.67350441263111,ATP11C
ATP12A,0.0922780779028766,0.406737205044798,0.192403189966871,0.851788512563469,0.999969548839946,-6.02881178338192,ATP12A
ATP13A1,-0.496093938101548,5.73148078205817,-1.90986933745941,0.0891847300898056,0.645989232453547,-4.59254341251098,ATP13A1
ATP13A2,-0.0550183867415495,5.4922084520912,-0.272432901875506,0.7915669417109,0.998645782309963,-6.14393404914644,ATP13A2
ATP13A3,0.528105985107045,6.10788664459242,2.77624762900211,0.0219639223872456,0.455173438671043,-3.5166414408238,ATP13A3
ATP1A1,0.198930774491052,8.93061368329876,1.5219708364004,0.163068253334618,0.757014073763294,-5.92060400695474,ATP1A1
ATP1A1-AS1,0.0577173703229892,0.10029436050591,0.283728238238941,0.783173849587755,0.998645782309963,-6.04720167163227,ATP1A1-AS1
ATP1A3,0.927003572623527,2.6069671265411,1.14954823077459,0.280580986640511,0.865162449928283,-4.96402580963658,ATP1A3
ATP1B1,0.277185075238946,4.96522653724742,0.958344196245652,0.363449954601919,0.918718650914427,-5.59283581054355,ATP1B1
ATP1B2,0.165280446501431,1.01404055589588,0.229074901555085,0.824040253157687,0.999969548839946,-5.61987670713448,ATP1B2
ATP1B3,-0.290166615937133,6.06194155064499,-1.51587172290595,0.164579806503824,0.758978267908464,-5.29150816534561,ATP1B3
ATP23,0.170328103948095,0.885690684002761,0.264888531041816,0.797188826434481,0.998645782309963,-5.65411344603819,ATP23
ATP2A1,-0.188001138341254,1.2094472832608,-0.530191212207723,0.609081124253611,0.996391562030057,-5.54752863713676,ATP2A1
ATP2A1-AS1,-0.704551417376168,2.41469634400321,-1.18814881189,0.265818905507909,0.855836105098649,-4.95237678591997,ATP2A1-AS1
ATP2A2,0.675656688594361,8.12524184581423,6.44828792565518,0.000130196390408262,0.097938523275279,1.44567872228942,ATP2A2
ATP2A3,0.0534206978949099,0.778471574937679,0.0818740084610957,0.936576889555477,0.999969548839946,-5.78577418891864,ATP2A3
ATP2B1,0.564701211308389,6.21874240369779,3.41628383118762,0.00791793573268203,0.34185142713763,-2.50272193469817,ATP2B1
ATP2B4,0.523346419411868,5.69043251630617,2.55984279156512,0.0312022559924606,0.500015266857616,-3.69814061753977,ATP2B4
ATP2C1,0.273284733368508,5.10488596811973,1.47746756662003,0.174385170853898,0.767686261962997,-5.16576117070733,ATP2C1
ATP5F1A,0.0644171302661363,7.74984642005178,0.352698428184665,0.732605807883852,0.998645782309963,-6.64462650616863,ATP5F1A
ATP5F1B,0.180565293848282,9.07138202370936,1.64863678223057,0.134353879836709,0.718215855938908,-5.71726913471787,ATP5F1B
ATP5F1C,0.248879815496976,5.23058088793254,0.944582956868524,0.370055920344992,0.922721561891663,-5.70588580670093,ATP5F1C
ATP5F1D,-0.789293823410044,4.82806512414095,-1.82554700864541,0.101926748555929,0.671225534571684,-4.48973100752597,ATP5F1D
ATP5F1E,-0.407645121383411,5.44118159613687,-1.65287940526605,0.133476500791725,0.717661146897865,-4.87723924552931,ATP5F1E
ATP5IF1,-0.30804928479166,7.24614457180499,-2.18595674511904,0.057256719639861,0.573332135869994,-4.53389987663678,ATP5IF1
ATP5MC1,-0.588619233399071,4.85946700613213,-2.16226177705711,0.0594921152148449,0.575388085263663,-3.97057951687907,ATP5MC1
ATP5MC2,0.0980403254259707,6.91581957253796,0.499501028355978,0.629662854907644,0.996391562030057,-6.28933660940866,ATP5MC2
ATP5MC3,0.0671618050158758,7.47818757272865,0.333312088802564,0.746694515258603,0.998645782309963,-6.56151130817044,ATP5MC3
ATP5MD,-0.67715170601891,4.42842842229105,-1.33281678665585,0.216033656865752,0.813545093660379,-4.89622943797352,ATP5MD
ATP5ME,-0.579905184267671,6.01483750835544,-1.79851821238451,0.106359664994686,0.680308048602584,-4.7183578514645,ATP5ME
ATP5MF,-0.320923189577726,3.9945667262203,-0.545542257198078,0.598919840892636,0.996391562030057,-5.90427952317538,ATP5MF
ATP5MG,-0.64965837009449,5.85594536854498,-2.36463285723342,0.0428550947823888,0.535423210741385,-3.95776497710839,ATP5MG
ATP5MGL,-0.897466798809015,1.59020384159667,-1.89847859861125,0.0908137230073321,0.647805656386407,-4.16000322513287,ATP5MGL
ATP5MPL,1.9147669461364,5.40556577211656,6.11755654870652,0.000191671850421881,0.100813280407385,1.17500729837935,ATP5MPL
ATP5PB,-0.0190245677029468,5.47759932681787,-0.0718926550787124,0.944293028221446,0.999969548839946,-6.23605036920375,ATP5PB
ATP5PD,0.192615135217876,5.25564614513033,0.629803238772845,0.544809518848508,0.984815721043679,-5.93899775995221,ATP5PD
ATP5PF,-0.0387768210806616,5.22584240947094,-0.127699197482263,0.901254451562641,0.999969548839946,-6.29733618966781,ATP5PF
ATP5PO,-0.146583394915855,6.25801232006584,-0.437844050042398,0.672037890262698,0.997024809135366,-6.22936296220228,ATP5PO
ATP6AP1,-0.362011863145082,6.36994932593917,-2.15530574742981,0.0601643389312838,0.575388085263663,-4.46199477537398,ATP6AP1
ATP6AP1L,-0.436598779575275,1.6692143149342,-0.517824288509163,0.617332403742702,0.996391562030057,-5.41934747532229,ATP6AP1L
ATP6AP2,0.181059597681057,5.57268081138956,0.740835953990037,0.478073819008536,0.965910272224825,-6.06948894810166,ATP6AP2
ATP6V0A1,0.15970650638423,5.26876394754952,0.490844492387784,0.635531083084452,0.996391562030057,-6.07985199527751,ATP6V0A1
ATP6V0A2,0.242669906861487,4.87885927100884,0.479830005715004,0.643036872471333,0.996391562030057,-6.11581846656982,ATP6V0A2
ATP6V0B,-0.810025198388336,5.58147560225704,-2.78525960340162,0.0216459888534006,0.454759033679031,-3.28707630462395,ATP6V0B
ATP6V0C,-0.683256537598673,6.4251508403971,-2.67285011168727,0.0259703582549201,0.476627741004707,-3.4939631287613,ATP6V0C
ATP6V0D1,-0.0700415349960268,4.20048766582902,-0.109102816809093,0.915565648895244,0.999969548839946,-6.0028184603463,ATP6V0D1
ATP6V0E1,-0.166177000740811,5.22935323638738,-0.563953298413245,0.586853537777052,0.995709083584026,-6.12575980226861,ATP6V0E1
ATP6V0E2,0.287818756132014,3.53712858786696,0.942403117829848,0.371110348908297,0.923719306397626,-5.54832278889763,ATP6V0E2
ATP6V0E2-AS1,0.0383252277997385,0.27482229409095,0.184899215553131,0.857494668123094,0.999969548839946,-5.92897958547343,ATP6V0E2-AS1
ATP6V1A,0.444100665515084,4.65730584892339,1.07294667782535,0.311805433971965,0.884600613306381,-5.6448707542156,ATP6V1A
ATP6V1B1,0.0768174582649562,0.440413462778189,0.276755365539124,0.788351667411057,0.998645782309963,-5.78872871335216,ATP6V1B1
